Name	ID	Organism	log2FoldChange	Base
SLC17A6	ENSG00000091664	Macaca fascicularis	1.1113310466130164	Bipolar Cell
SLC17A6	ENSG00000091664	Homo sapiens	-0.1387389577243081	Pericyte
SLC17A6	ENSG00000091664	Macaca fascicularis	-0.7617368337970093	Amacrine Cell
SLC17A6	ENSG00000091664	Macaca fascicularis	1.073827316188719	Horizontal Cell
SLC17A6	ENSG00000091664	Macaca fascicularis	-0.2850584196634681	Melanocyte
SLC32A1	ENSG00000101438	Mus musculus	7.713035658993891	Amacrine Cell
SLC32A1	ENSG00000101438	Mus musculus	7.1337843007624215	Horizontal Cell
SLC32A1	ENSG00000101438	Homo sapiens	8.334675069023143	Amacrine Cell
SLC32A1	ENSG00000101438	Mus musculus	6.161811677335732	AC/HC Precursor
SLC32A1	ENSG00000101438	Homo sapiens	6.7698941163876	Horizontal Cell
SLC32A1	ENSG00000101438	Macaca fascicularis	5.753163648708562	Amacrine Cell
SLC32A1	ENSG00000101438	Mus musculus	-3.3562723835436157	RPC
SLC32A1	ENSG00000101438	Mus musculus	1.7286561715546571	Bipolar Cell
SLC32A1	ENSG00000101438	Homo sapiens	4.176012253019334	AC/HC Precursor
SLC32A1	ENSG00000101438	Mus musculus	1.2809490585595393	Retinal Ganglion Cell
SLC32A1	ENSG00000101438	Homo sapiens	-2.1926117046319002	Melanocyte
SLC32A1	ENSG00000101438	Homo sapiens	1.6468512078679431	Bipolar Cell
SLC32A1	ENSG00000101438	Mus musculus	-1.4720825327119242	Neurogenic Cell
SLC32A1	ENSG00000101438	Homo sapiens	-1.6637168371563726	RPC
SLC32A1	ENSG00000101438	Mus musculus	1.072898378167686	Microglia
SLC32A1	ENSG00000101438	Macaca fascicularis	-1.916184012728573	Retinal Ganglion Cell
SLC32A1	ENSG00000101438	Mus musculus	-0.5749515597020152	Rod
SLC32A1	ENSG00000101438	Mus musculus	-1.0328568564616833	Rod Bipolar Cell
SLC32A1	ENSG00000101438	Homo sapiens	-1.0795745163242472	Neurogenic Cell
SLC32A1	ENSG00000101438	Homo sapiens	-0.8568968485083429	Rod Bipolar Cell
SLC32A1	ENSG00000101438	Macaca fascicularis	-1.3222992884484017	Macrophage
SLC32A1	ENSG00000101438	Homo sapiens	0.6078081960375293	Macrophage
SLC32A1	ENSG00000101438	Macaca fascicularis	-1.1084067418155734	Rod
SLC32A1	ENSG00000101438	Macaca fascicularis	-1.2515602633005805	Microglia
SLC32A1	ENSG00000101438	Homo sapiens	0.43504830302547876	Cone
SLC32A1	ENSG00000101438	Homo sapiens	0.3052191081010523	Rod
SLC32A1	ENSG00000101438	Homo sapiens	-0.28105373948573187	Retinal Ganglion Cell
SLC32A1	ENSG00000101438	Homo sapiens	0.2911734274049688	Pericyte
SLC32A1	ENSG00000101438	Mus musculus	0.12142121393488489	Muller Glia
SLC32A1	ENSG00000101438	Homo sapiens	0.13948453879899236	Muller Glia
SLC32A1	ENSG00000101438	Macaca fascicularis	0.8966978223940762	Pericyte
SLC32A1	ENSG00000101438	Macaca fascicularis	-0.23833653365591959	Cone
SLC32A1	ENSG00000101438	Mus musculus	-0.048281292418603614	Cone
SLC32A1	ENSG00000101438	Mus musculus	0.4228755272933188	Melanocyte
SLC32A1	ENSG00000101438	Mus musculus	-0.05067474858789914	Pericyte
SLC32A1	ENSG00000101438	Mus musculus	-0.04234571093774482	Macrophage
SLC32A1	ENSG00000101438	Homo sapiens	-0.015495797551474668	Microglia
SLC32A1	ENSG00000101438	Macaca fascicularis	1.1017057658916096	Bipolar Cell
SLC32A1	ENSG00000101438	Macaca fascicularis	2.0054002687799235	Horizontal Cell
SLC32A1	ENSG00000101438	Macaca fascicularis	-0.36180946573190004	Melanocyte
SLC32A1	ENSG00000101438	Macaca fascicularis	-0.37294546744607393	Muller Glia
SLC4A3	ENSG00000114923	Mus musculus	6.581234349841312	Horizontal Cell
SLC4A3	ENSG00000114923	Homo sapiens	5.1697120012190565	Retinal Ganglion Cell
SLC4A3	ENSG00000114923	Homo sapiens	6.021550585660139	Horizontal Cell
SLC4A3	ENSG00000114923	Homo sapiens	3.6758339642563973	Amacrine Cell
SLC4A3	ENSG00000114923	Mus musculus	2.985068710694379	Retinal Ganglion Cell
SLC4A3	ENSG00000114923	Mus musculus	2.8120889522611483	Amacrine Cell
SLC4A3	ENSG00000114923	Macaca fascicularis	5.64961264169807	Horizontal Cell
SLC4A3	ENSG00000114923	Mus musculus	2.6648184926482363	Pericyte
SLC4A3	ENSG00000114923	Mus musculus	1.967738002696716	Bipolar Cell
SLC4A3	ENSG00000114923	Mus musculus	-2.846541057711863	Macrophage
SLC4A3	ENSG00000114923	Homo sapiens	1.474251217571902	Bipolar Cell
SLC4A3	ENSG00000114923	Macaca fascicularis	3.6108672370174633	Retinal Ganglion Cell
SLC4A3	ENSG00000114923	Homo sapiens	-1.4221756668081933	Rod
SLC4A3	ENSG00000114923	Homo sapiens	1.2405402027434074	Muller Glia
SLC4A3	ENSG00000114923	Mus musculus	-2.3685663572859603	Microglia
SLC4A3	ENSG00000114923	Homo sapiens	-1.6701170684545736	Macrophage
SLC4A3	ENSG00000114923	Macaca fascicularis	-3.886817943807374	Macrophage
SLC4A3	ENSG00000114923	Macaca fascicularis	-2.6160536985699703	Rod
SLC4A3	ENSG00000114923	Homo sapiens	1.897414777743638	AC/HC Precursor
SLC4A3	ENSG00000114923	Macaca fascicularis	-2.50521667626993	Cone
SLC4A3	ENSG00000114923	Mus musculus	1.5694838379353817	Rod Bipolar Cell
SLC4A3	ENSG00000114923	Mus musculus	-0.775398772834817	Rod
SLC4A3	ENSG00000114923	Homo sapiens	1.110535007870027	Rod Bipolar Cell
SLC4A3	ENSG00000114923	Macaca fascicularis	-2.618552208951829	Microglia
SLC4A3	ENSG00000114923	Macaca fascicularis	1.560416184109493	Amacrine Cell
SLC4A3	ENSG00000114923	Mus musculus	0.8123033309752873	AC/HC Precursor
SLC4A3	ENSG00000114923	Homo sapiens	-0.7063384031253644	Pericyte
SLC4A3	ENSG00000114923	Mus musculus	0.39461172650113946	Cone
SLC4A3	ENSG00000114923	Macaca fascicularis	-1.2903539523402092	Pericyte
SLC4A3	ENSG00000114923	Homo sapiens	0.3485700992835387	Cone
SLC4A3	ENSG00000114923	Mus musculus	-0.31220841268210675	Muller Glia
SLC4A3	ENSG00000114923	Homo sapiens	0.2967044977416655	Microglia
SLC4A3	ENSG00000114923	Homo sapiens	-0.35871491791416593	Neurogenic Cell
SLC4A3	ENSG00000114923	Macaca fascicularis	-1.0042606966031693	Muller Glia
SLC4A3	ENSG00000114923	Homo sapiens	-0.12046946813927902	Melanocyte
SLC4A3	ENSG00000114923	Homo sapiens	-0.18868116979849958	RPC
SLC4A3	ENSG00000114923	Mus musculus	-0.15219622706241476	Neurogenic Cell
SLC4A3	ENSG00000114923	Mus musculus	0.5062774310839506	Melanocyte
SLC4A3	ENSG00000114923	Mus musculus	-0.015241399090004474	RPC
SLC4A3	ENSG00000114923	Macaca fascicularis	0.8361610829746154	Melanocyte
SLC4A3	ENSG00000114923	Macaca fascicularis	-0.011041449320426437	Bipolar Cell
SLITRK2	ENSG00000185985	Homo sapiens	7.425277721767708	Muller Glia
SLITRK2	ENSG00000185985	Mus musculus	7.871133335983811	Muller Glia
SLITRK2	ENSG00000185985	Macaca fascicularis	6.0277295494883	Muller Glia
SLITRK2	ENSG00000185985	Mus musculus	3.3121787648663945	Amacrine Cell
SLITRK2	ENSG00000185985	Homo sapiens	3.7235715885268896	RPC
SLITRK2	ENSG00000185985	Mus musculus	3.551645337475009	RPC
SLITRK2	ENSG00000185985	Homo sapiens	-2.6048063481690797	Macrophage
SLITRK2	ENSG00000185985	Homo sapiens	1.5048911291700047	Bipolar Cell
SLITRK2	ENSG00000185985	Homo sapiens	1.729369460537328	Amacrine Cell
SLITRK2	ENSG00000185985	Homo sapiens	2.9374410710671057	Neurogenic Cell
SLITRK2	ENSG00000185985	Homo sapiens	1.6084311977843382	Melanocyte
SLITRK2	ENSG00000185985	Macaca fascicularis	3.796453066412594	Melanocyte
SLITRK2	ENSG00000185985	Mus musculus	-2.6505593629376945	Macrophage
SLITRK2	ENSG00000185985	Mus musculus	-3.510846587448579	Rod Bipolar Cell
SLITRK2	ENSG00000185985	Mus musculus	2.111726991004036	Neurogenic Cell
SLITRK2	ENSG00000185985	Mus musculus	-2.558818295143966	Microglia
SLITRK2	ENSG00000185985	Homo sapiens	-1.4388185040092214	Horizontal Cell
SLITRK2	ENSG00000185985	Macaca fascicularis	-2.634041924718924	Macrophage
SLITRK2	ENSG00000185985	Mus musculus	-0.8353707312485701	Retinal Ganglion Cell
SLITRK2	ENSG00000185985	Mus musculus	-2.5970284209933223	Melanocyte
SLITRK2	ENSG00000185985	Homo sapiens	-1.5429364011130662	Rod Bipolar Cell
SLITRK2	ENSG00000185985	Mus musculus	-1.6183357980435853	AC/HC Precursor
SLITRK2	ENSG00000185985	Mus musculus	-0.7977148551399796	Rod
SLITRK2	ENSG00000185985	Mus musculus	0.798428277585992	Pericyte
SLITRK2	ENSG00000185985	Mus musculus	0.39277967602535274	Bipolar Cell
SLITRK2	ENSG00000185985	Mus musculus	-0.47064049102399713	Horizontal Cell
SLITRK2	ENSG00000185985	Mus musculus	-0.3511525050643356	Cone
SLITRK2	ENSG00000185985	Macaca fascicularis	0.7546866750864575	Cone
SLITRK2	ENSG00000185985	Macaca fascicularis	1.1276555161776125	Amacrine Cell
SLITRK2	ENSG00000185985	Homo sapiens	0.2618917626752297	Cone
SLITRK2	ENSG00000185985	Homo sapiens	0.4844713056116876	AC/HC Precursor
SLITRK2	ENSG00000185985	Homo sapiens	0.17628819870086795	Retinal Ganglion Cell
SLITRK2	ENSG00000185985	Homo sapiens	-0.08379738787882272	Rod
SLITRK2	ENSG00000185985	Homo sapiens	-0.12264876010545515	Microglia
SLITRK2	ENSG00000185985	Macaca fascicularis	0.5678904088717124	Microglia
SLITRK2	ENSG00000185985	Macaca fascicularis	-0.4327629011647765	Rod
SLITRK2	ENSG00000185985	Homo sapiens	-0.06111732035873122	Pericyte
SLITRK2	ENSG00000185985	Macaca fascicularis	0.15392273403120996	Pericyte
SLITRK2	ENSG00000185985	Macaca fascicularis	0.04855742212808369	Retinal Ganglion Cell
SLITRK2	ENSG00000185985	Macaca fascicularis	-1.4128480077159762	Horizontal Cell
SLITRK2	ENSG00000185985	Macaca fascicularis	-0.5834565858294045	Bipolar Cell
STMN2	ENSG00000104435	Mus musculus	7.219720474107268	Retinal Ganglion Cell
STMN2	ENSG00000104435	Homo sapiens	8.846802891083614	Retinal Ganglion Cell
STMN2	ENSG00000104435	Macaca fascicularis	7.607331021953418	Retinal Ganglion Cell
STMN2	ENSG00000104435	Mus musculus	6.082696860134636	Horizontal Cell
STMN2	ENSG00000104435	Homo sapiens	6.859299533989726	Amacrine Cell
STMN2	ENSG00000104435	Mus musculus	4.934660094002782	Amacrine Cell
STMN2	ENSG00000104435	Homo sapiens	6.992256128223879	Horizontal Cell
STMN2	ENSG00000104435	Macaca fascicularis	5.509901028294931	Amacrine Cell
STMN2	ENSG00000104435	Macaca fascicularis	5.3082923159520305	Horizontal Cell
STMN2	ENSG00000104435	Homo sapiens	5.952456720670882	AC/HC Precursor
STMN2	ENSG00000104435	Mus musculus	5.018374299560817	AC/HC Precursor
STMN2	ENSG00000104435	Macaca fascicularis	-3.6595257169586155	Muller Glia
STMN2	ENSG00000104435	Homo sapiens	-3.352521317515752	RPC
STMN2	ENSG00000104435	Homo sapiens	2.0208059998478936	Bipolar Cell
STMN2	ENSG00000104435	Mus musculus	-3.4062962949199505	Rod Bipolar Cell
STMN2	ENSG00000104435	Homo sapiens	-2.2917460760451096	Macrophage
STMN2	ENSG00000104435	Mus musculus	1.2411506870146674	Bipolar Cell
STMN2	ENSG00000104435	Mus musculus	-2.0027182673470323	Macrophage
STMN2	ENSG00000104435	Homo sapiens	1.6910603454774125	Cone
STMN2	ENSG00000104435	Homo sapiens	-1.5304019237662578	Melanocyte
STMN2	ENSG00000104435	Macaca fascicularis	-1.6709894694253131	Rod
STMN2	ENSG00000104435	Homo sapiens	-2.164461276289739	Rod Bipolar Cell
STMN2	ENSG00000104435	Macaca fascicularis	-1.6693049859664544	Pericyte
STMN2	ENSG00000104435	Mus musculus	-1.2799882562908067	RPC
STMN2	ENSG00000104435	Homo sapiens	1.2677566456885394	Microglia
STMN2	ENSG00000104435	Macaca fascicularis	-2.608565765989518	Macrophage
STMN2	ENSG00000104435	Mus musculus	-2.5219377060610366	Melanocyte
STMN2	ENSG00000104435	Mus musculus	0.7585904178822931	Rod
STMN2	ENSG00000104435	Homo sapiens	1.5658747223870921	Neurogenic Cell
STMN2	ENSG00000104435	Mus musculus	-0.9086924122505432	Muller Glia
STMN2	ENSG00000104435	Homo sapiens	-0.7595332761096748	Muller Glia
STMN2	ENSG00000104435	Mus musculus	0.5295165961170741	Cone
STMN2	ENSG00000104435	Macaca fascicularis	1.0565620786923142	Bipolar Cell
STMN2	ENSG00000104435	Mus musculus	0.48123633589031123	Neurogenic Cell
STMN2	ENSG00000104435	Homo sapiens	-0.5535351830086268	Pericyte
STMN2	ENSG00000104435	Mus musculus	-0.4716757645339471	Pericyte
STMN2	ENSG00000104435	Homo sapiens	-0.2644198934248497	Rod
STMN2	ENSG00000104435	Mus musculus	-0.4018612053282116	Microglia
STMN2	ENSG00000104435	Macaca fascicularis	-0.4053712151459787	Cone
STMN2	ENSG00000104435	Macaca fascicularis	0.20353966740970994	Microglia
STMN2	ENSG00000104435	Macaca fascicularis	-0.3017676488806235	Melanocyte
TAGLN	ENSG00000149591	Macaca fascicularis	9.309650854050988	Pericyte
TAGLN	ENSG00000149591	Mus musculus	9.68081354292533	Pericyte
TAGLN	ENSG00000149591	Homo sapiens	6.588959603968901	Pericyte
TAGLN	ENSG00000149591	Macaca fascicularis	-4.738092474227685	Retinal Ganglion Cell
TAGLN	ENSG00000149591	Homo sapiens	-4.503583141418085	Amacrine Cell
TAGLN	ENSG00000149591	Macaca fascicularis	-3.249708656391101	Rod
TAGLN	ENSG00000149591	Homo sapiens	-2.1469978695964076	Rod
TAGLN	ENSG00000149591	Mus musculus	-3.7197138533416836	Neurogenic Cell
TAGLN	ENSG00000149591	Mus musculus	-2.4638431067760926	Retinal Ganglion Cell
TAGLN	ENSG00000149591	Homo sapiens	-2.2725918744466	Retinal Ganglion Cell
TAGLN	ENSG00000149591	Macaca fascicularis	-3.1831386482843906	Macrophage
TAGLN	ENSG00000149591	Mus musculus	-2.697596030187183	Cone
TAGLN	ENSG00000149591	Mus musculus	-2.287444888826038	Amacrine Cell
TAGLN	ENSG00000149591	Homo sapiens	-1.812452470760552	Bipolar Cell
TAGLN	ENSG00000149591	Homo sapiens	-2.1829099023905454	Cone
TAGLN	ENSG00000149591	Homo sapiens	-2.6775931139879052	Horizontal Cell
TAGLN	ENSG00000149591	Macaca fascicularis	-3.935779712943824	Microglia
TAGLN	ENSG00000149591	Homo sapiens	-2.784135307500919	Rod Bipolar Cell
TAGLN	ENSG00000149591	Macaca fascicularis	-2.150821375895194	Cone
TAGLN	ENSG00000149591	Macaca fascicularis	-1.9876768825492073	Amacrine Cell
TAGLN	ENSG00000149591	Homo sapiens	-1.1995869826109686	Muller Glia
TAGLN	ENSG00000149591	Homo sapiens	-2.732309482118326	Neurogenic Cell
TAGLN	ENSG00000149591	Mus musculus	-1.264005422055949	Bipolar Cell
TAGLN	ENSG00000149591	Mus musculus	1.5790313679387176	Muller Glia
TAGLN	ENSG00000149591	Homo sapiens	-1.6907269333640547	RPC
TAGLN	ENSG00000149591	Mus musculus	-1.3941249636430297	Horizontal Cell
TAGLN	ENSG00000149591	Homo sapiens	-2.1587881678058696	AC/HC Precursor
TAGLN	ENSG00000149591	Homo sapiens	-1.0628319297362994	Macrophage
TAGLN	ENSG00000149591	Mus musculus	-1.2030446214059691	Rod
TAGLN	ENSG00000149591	Macaca fascicularis	-3.444964716701749	Melanocyte
TAGLN	ENSG00000149591	Mus musculus	-1.215973039054184	RPC
TAGLN	ENSG00000149591	Homo sapiens	-0.7555225449319388	Melanocyte
TAGLN	ENSG00000149591	Mus musculus	-1.27438929288592	AC/HC Precursor
TAGLN	ENSG00000149591	Macaca fascicularis	-1.2116941217226416	Bipolar Cell
TAGLN	ENSG00000149591	Macaca fascicularis	-1.1871623745851638	Muller Glia
TAGLN	ENSG00000149591	Mus musculus	0.8904192885320855	Macrophage
TAGLN	ENSG00000149591	Mus musculus	-1.043947922565663	Microglia
TAGLN	ENSG00000149591	Mus musculus	-0.7453561781782915	Rod Bipolar Cell
TAGLN	ENSG00000149591	Macaca fascicularis	-2.1516667826211386	Horizontal Cell
TAGLN	ENSG00000149591	Homo sapiens	0.2616180906452159	Microglia
TAGLN	ENSG00000149591	Mus musculus	-0.8412702786547923	Melanocyte
TF	ENSG00000091513	Homo sapiens	10.532478103688517	Muller Glia
TF	ENSG00000091513	Macaca fascicularis	7.939192661986544	Muller Glia
TF	ENSG00000091513	Mus musculus	5.935637825250107	Muller Glia
TF	ENSG00000091513	Mus musculus	6.14128608140042	Microglia
TF	ENSG00000091513	Homo sapiens	5.376129053410858	RPC
TF	ENSG00000091513	Mus musculus	3.3710819777206122	Cone
TF	ENSG00000091513	Mus musculus	4.221467524259248	Macrophage
TF	ENSG00000091513	Mus musculus	-4.200974806841176	Horizontal Cell
TF	ENSG00000091513	Mus musculus	-2.935692832819798	Retinal Ganglion Cell
TF	ENSG00000091513	Mus musculus	-3.366564359501982	Rod
TF	ENSG00000091513	Macaca fascicularis	-4.255205886296732	Retinal Ganglion Cell
TF	ENSG00000091513	Macaca fascicularis	-4.936063790009304	Macrophage
TF	ENSG00000091513	Mus musculus	-2.3349857699048697	Bipolar Cell
TF	ENSG00000091513	Homo sapiens	-2.296443513051422	Retinal Ganglion Cell
TF	ENSG00000091513	Homo sapiens	1.968213009911355	Microglia
TF	ENSG00000091513	Homo sapiens	-2.435642174350247	Macrophage
TF	ENSG00000091513	Macaca fascicularis	3.1657993291956896	Melanocyte
TF	ENSG00000091513	Mus musculus	-2.0722652881461117	Neurogenic Cell
TF	ENSG00000091513	Homo sapiens	2.4553213464135855	Neurogenic Cell
TF	ENSG00000091513	Homo sapiens	1.0642326453216353	Melanocyte
TF	ENSG00000091513	Homo sapiens	-1.979862750737352	AC/HC Precursor
TF	ENSG00000091513	Mus musculus	-1.0514703483754158	Amacrine Cell
TF	ENSG00000091513	Macaca fascicularis	2.0083194974336465	Microglia
TF	ENSG00000091513	Homo sapiens	-0.9014110817872604	Amacrine Cell
TF	ENSG00000091513	Macaca fascicularis	-1.603814791446141	Pericyte
TF	ENSG00000091513	Mus musculus	-1.0111457703036102	RPC
TF	ENSG00000091513	Macaca fascicularis	-1.679067398185106	Amacrine Cell
TF	ENSG00000091513	Homo sapiens	0.5679871520347715	Rod
TF	ENSG00000091513	Mus musculus	1.8396478228443085	Melanocyte
TF	ENSG00000091513	Homo sapiens	-1.1575402040532874	Rod Bipolar Cell
TF	ENSG00000091513	Mus musculus	-1.1613395225284957	AC/HC Precursor
TF	ENSG00000091513	Homo sapiens	0.5442301231465648	Cone
TF	ENSG00000091513	Homo sapiens	0.5145502276825389	Pericyte
TF	ENSG00000091513	Homo sapiens	-0.2989628922205642	Bipolar Cell
TF	ENSG00000091513	Mus musculus	-0.7067725105476119	Rod Bipolar Cell
TF	ENSG00000091513	Macaca fascicularis	0.5247500519593045	Cone
TF	ENSG00000091513	Mus musculus	-0.2632657632576751	Pericyte
TF	ENSG00000091513	Homo sapiens	0.13601341566001554	Horizontal Cell
TF	ENSG00000091513	Macaca fascicularis	0.13975250514601142	Rod
TF	ENSG00000091513	Macaca fascicularis	1.314264763496629	Horizontal Cell
TF	ENSG00000091513	Macaca fascicularis	0.5201168435751924	Bipolar Cell
TFAP2B	ENSG00000008196	Mus musculus	7.101673535142228	Amacrine Cell
TFAP2B	ENSG00000008196	Mus musculus	7.708298581932846	Horizontal Cell
TFAP2B	ENSG00000008196	Homo sapiens	7.403197988990431	Amacrine Cell
TFAP2B	ENSG00000008196	Homo sapiens	7.293318672488086	Horizontal Cell
TFAP2B	ENSG00000008196	Mus musculus	6.24963806706437	AC/HC Precursor
TFAP2B	ENSG00000008196	Macaca fascicularis	6.460297203246018	Horizontal Cell
TFAP2B	ENSG00000008196	Macaca fascicularis	6.0029921838589	Amacrine Cell
TFAP2B	ENSG00000008196	Homo sapiens	4.593833123326612	AC/HC Precursor
TFAP2B	ENSG00000008196	Homo sapiens	-2.6595863945668596	Muller Glia
TFAP2B	ENSG00000008196	Mus musculus	-3.0477700404500827	RPC
TFAP2B	ENSG00000008196	Macaca fascicularis	-4.515484317131085	Macrophage
TFAP2B	ENSG00000008196	Homo sapiens	-4.081214133716575	RPC
TFAP2B	ENSG00000008196	Homo sapiens	-3.1620263498992784	Macrophage
TFAP2B	ENSG00000008196	Homo sapiens	2.4470657175368125	Melanocyte
TFAP2B	ENSG00000008196	Macaca fascicularis	-3.6393670254090353	Muller Glia
TFAP2B	ENSG00000008196	Mus musculus	1.6951279375157986	Bipolar Cell
TFAP2B	ENSG00000008196	Mus musculus	2.096196450626974	Pericyte
TFAP2B	ENSG00000008196	Mus musculus	-2.4427896828582094	Macrophage
TFAP2B	ENSG00000008196	Macaca fascicularis	-2.8210273101215093	Rod
TFAP2B	ENSG00000008196	Macaca fascicularis	-2.661376475513165	Retinal Ganglion Cell
TFAP2B	ENSG00000008196	Homo sapiens	-1.2860011436991305	Rod
TFAP2B	ENSG00000008196	Homo sapiens	-2.70064990741061	Neurogenic Cell
TFAP2B	ENSG00000008196	Mus musculus	-1.7670315523568763	Microglia
TFAP2B	ENSG00000008196	Mus musculus	-2.7252694281406695	Melanocyte
TFAP2B	ENSG00000008196	Homo sapiens	-1.0623966110448049	Bipolar Cell
TFAP2B	ENSG00000008196	Macaca fascicularis	-3.1274652236599634	Melanocyte
TFAP2B	ENSG00000008196	Homo sapiens	-0.9060180532504322	Microglia
TFAP2B	ENSG00000008196	Mus musculus	-0.711227559405091	Rod
TFAP2B	ENSG00000008196	Homo sapiens	-0.7060448861812149	Cone
TFAP2B	ENSG00000008196	Mus musculus	-0.6950490636428117	Muller Glia
TFAP2B	ENSG00000008196	Mus musculus	-0.6762604306733037	Neurogenic Cell
TFAP2B	ENSG00000008196	Mus musculus	-0.48015384100686576	Cone
TFAP2B	ENSG00000008196	Homo sapiens	-0.7836987823652697	Rod Bipolar Cell
TFAP2B	ENSG00000008196	Mus musculus	0.28943334116677844	Retinal Ganglion Cell
TFAP2B	ENSG00000008196	Macaca fascicularis	-1.2331467784519599	Bipolar Cell
TFAP2B	ENSG00000008196	Homo sapiens	0.40673897701781836	Pericyte
TFAP2B	ENSG00000008196	Homo sapiens	-0.288192239631956	Retinal Ganglion Cell
TFAP2B	ENSG00000008196	Macaca fascicularis	0.7116422218926705	Pericyte
TFAP2B	ENSG00000008196	Macaca fascicularis	-0.726891423837624	Microglia
TFAP2B	ENSG00000008196	Macaca fascicularis	-0.17798398266568566	Cone
TFAP2B	ENSG00000008196	Mus musculus	0.13276861183184846	Rod Bipolar Cell
TMEM196	ENSG00000173452	Homo sapiens	7.94983118845228	Bipolar Cell
TMEM196	ENSG00000173452	Homo sapiens	8.547890867298696	Rod Bipolar Cell
TMEM196	ENSG00000173452	Homo sapiens	4.83331595088121	Amacrine Cell
TMEM196	ENSG00000173452	Mus musculus	3.264152122022832	Bipolar Cell
TMEM196	ENSG00000173452	Mus musculus	5.635573511867288	Rod Bipolar Cell
TMEM196	ENSG00000173452	Mus musculus	2.5674702336612563	Retinal Ganglion Cell
TMEM196	ENSG00000173452	Homo sapiens	3.355470133221565	Horizontal Cell
TMEM196	ENSG00000173452	Homo sapiens	2.6372580769800194	Retinal Ganglion Cell
TMEM196	ENSG00000173452	Mus musculus	1.9404266327469253	Amacrine Cell
TMEM196	ENSG00000173452	Homo sapiens	-2.4693753259209568	Melanocyte
TMEM196	ENSG00000173452	Homo sapiens	2.8227927404035014	AC/HC Precursor
TMEM196	ENSG00000173452	Macaca fascicularis	4.282739449458247	Bipolar Cell
TMEM196	ENSG00000173452	Homo sapiens	-2.522721402688422	RPC
